utc,gsthour,freq,stokesid,chid,ifid,ch,u12,v12,w12,uvdist12,u23,v23,w23,uvdist23,u31,v31,w31,uvdist31,uvdistmin,uvdistmax,uvdistave,st1,st2,st3,st1name,st2name,st3name,amp,phase,sigma
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,-141287546.39546362,151326259.32817167,-144579094.26250327,207030933.74833468,-174034322.58452818,-77092122.64288783,78523199.5878338,190344794.54674265,315321836.8933001,-74234160.72962312,66055369.742938206,323942234.72865725,190344794.54674265,323942234.72865725,240439321.00791153,1,5,7,BR,LA,NL,14.497744960810028,-14.128738791812012,3.5481044250217586
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,-141287546.39546362,151326259.32817167,-144579094.26250327,207030933.74833468,152107470.0058686,-19702078.241755277,30452862.702335086,153378141.59335244,-10819751.307374803,-131623832.43572971,114126389.85130177,132067786.69843185,132067786.69843185,207030933.74833468,164158954.013373,1,5,8,BR,LA,OV,69.05424889472496,-0.06580913214811801,3.2405465501468003
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,-141287546.39546362,151326259.32817167,-144579094.26250327,207030933.74833468,24893812.162337933,19641722.917622056,-12289674.319077168,31709606.795834027,116393948.60796925,-170967591.51952955,156868659.40595177,206827146.7253351,31709606.795834027,207030933.74833468,148522562.42316794,1,5,9,BR,LA,PT,406.6609013116761,-0.9522132597404963,13.84961925815087
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,510972412.0154607,368978108.7341451,48681419.34141481,630267919.6706146,-826294986.4134839,-294743675.51404935,-114737346.25115961,877289712.0265293,315321836.8933001,-74234160.72962312,66055369.742938206,323942234.72865725,323942234.72865725,877289712.0265293,610499955.475267,1,6,7,BR,MK,NL,3.9901003443012053,-56.126534264334786,0.8791204699221329
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,510972412.0154607,368978108.7341451,48681419.34141481,630267919.6706146,-500152408.3316874,-237353771.38605526,-162808073.68262458,553614707.4917454,-10819751.307374803,-131623832.43572971,114126389.85130177,132067786.69843185,132067786.69843185,630267919.6706146,438650137.95359725,1,6,8,BR,MK,OV,4.922117705735355,-38.8824076341372,0.35124624629461715
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,510972412.0154607,368978108.7341451,48681419.34141481,630267919.6706146,-627366577.0917984,-198010036.33984724,-205550527.67868325,657872933.4325794,116393948.60796925,-170967591.51952955,156868659.40595177,206827146.7253351,206827146.7253351,657872933.4325794,498322666.6095097,1,6,9,BR,MK,PT,16.806477690852514,38.50592033747753,1.0666415090066175
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,-315321836.8933001,74234160.72962312,-66055369.742938206,323942234.72865725,326141744.52879936,57390088.48204087,-48070723.55829935,331152623.0913249,-10819751.307374803,-131623832.43572971,114126389.85130177,132067786.69843185,132067786.69843185,331152623.0913249,262387548.17280468,1,7,8,BR,NL,OV,10.559424989634564,63.840988503227805,2.240714714102261
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,-315321836.8933001,74234160.72962312,-66055369.742938206,323942234.72865725,198927928.39570248,96733799.47251928,-90813149.36187042,221200697.6846938,116393948.60796925,-170967591.51952955,156868659.40595177,206827146.7253351,206827146.7253351,323942234.72865725,250656693.04622874,1,7,9,BR,NL,PT,24.208001208760965,119.62505617674725,5.08954129790009
2016-12-24 13:19:14.998856,19.553924173539073,43087500000.0,1,0,1,1,10819751.307374803,131623832.43572971,-114126389.85130177,132067786.69843185,-127213695.9103662,39343795.14864794,-42742385.77085671,133158772.31288181,116393948.60796925,-170967591.51952955,156868659.40595177,206827146.7253351,132067786.69843185,206827146.7253351,157351235.2455496,1,8,9,BR,OV,PT,75.3387697515363,61.36612289488892,3.0415781845465952
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-172893463.45283246,221716908.36573088,-186910841.99643272,281159273.65102834,-348973022.19710565,-164659471.23271528,225639470.87250605,385869034.37308747,521866678.14917135,-57057188.33104289,-38729301.93366603,524976525.6682387,281159273.65102834,524976525.6682387,397334944.56411815,1,2,3,BR,FD,HN,47.27737720486638,-16.64066909311272,2.8143461131914385
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-172893463.45283246,221716908.36573088,-186910841.99643272,281159273.65102834,104571586.25929867,-18554869.466238752,13860209.462988164,106204989.68360716,68321836.19651403,-203161757.96921545,173050572.89299893,214342187.17369983,106204989.68360716,281159273.65102834,200568816.83611178,1,2,4,BR,FD,KP,60.187297921350925,-51.019893248360404,3.682530996694913
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-172893463.45283246,221716908.36573088,-186910841.99643272,281159273.65102834,31395778.39226065,-70165603.74147736,42117113.929846466,76869414.26381472,141497407.79306874,-151551031.72380853,144793844.75934806,207338447.05868906,76869414.26381472,281159273.65102834,188455711.65784407,1,2,5,BR,FD,LA,365.9682787379871,4.34433531283055,12.74063845396277
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-172893463.45283246,221716908.36573088,-186910841.99643272,281159273.65102834,684624719.8304254,147809374.28055888,235664954.50254682,700398899.2910389,-511731384.67270446,-369526170.21274066,-48753728.26715547,631204087.8599716,281159273.65102834,700398899.2910389,537587420.2673463,1,2,6,BR,FD,MK,15.981787937381126,-28.16368083878427,0.9730937129089812
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-172893463.45283246,221716908.36573088,-186910841.99643272,281159273.65102834,-142896768.96151963,-147372211.06522098,120757064.67970435,205275559.12454352,315790200.0510877,-74344424.40903586,66153485.058599316,324423402.1907433,205275559.12454352,324423402.1907433,270286078.32210505,1,2,7,BR,FD,NL,31.09624097354535,-106.68746569809016,5.144324542323966
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-172893463.45283246,221716908.36573088,-186910841.99643272,281159273.65102834,183729233.40205318,-89897070.86051233,72615006.79347894,204543185.06321862,-10835822.420427823,-131819339.83986981,114295907.4364595,132263953.52984929,132263953.52984929,281159273.65102834,205988804.08136544,1,2,8,BR,FD,OV,72.11409765620894,-52.268460035661164,2.776928013861037
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-172893463.45283246,221716908.36573088,-186910841.99643272,281159273.65102834,56326576.57207081,-50494752.14647532,29809121.887337252,75646567.81813256,116566834.31057234,-171221538.15967458,157101664.20321274,207134357.3407206,75646567.81813256,281159273.65102834,187980066.2699605,1,2,9,BR,FD,PT,438.0361161064773,0.6890304871597124,11.081342657265536
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-521866678.14917135,57057188.33104289,38729301.93366603,524976525.6682387,453544906.3360121,146104625.80060592,-211779247.73210907,476497160.2682193,68321836.19651403,-203161757.96921545,173050572.89299893,214342187.17369983,214342187.17369983,524976525.6682387,405271957.7033859,1,3,4,BR,HN,KP,8.300989062919381,3.6864008647018602,0.6813720598475096
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-521866678.14917135,57057188.33104289,38729301.93366603,524976525.6682387,380369174.15152806,94493907.60869065,-183521958.83161536,391930870.4604362,141497407.79306874,-151551031.72380853,144793844.75934806,207338447.05868906,207338447.05868906,524976525.6682387,374748614.395788,1,3,5,BR,HN,LA,50.57608598855838,11.14144267415154,3.291947624754788
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-521866678.14917135,57057188.33104289,38729301.93366603,524976525.6682387,1033598127.6487308,312468797.250003,10024573.124479797,1079797128.5078626,-511731384.67270446,-369526170.21274066,-48753728.26715547,631204087.8599716,524976525.6682387,1079797128.5078626,745325914.0120243,1,3,6,BR,HN,MK,5.178426891480176,27.49196051494943,0.4249575673177482
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-521866678.14917135,57057188.33104289,38729301.93366603,524976525.6682387,206076333.6561341,17287228.05202382,-104882213.12477486,206800153.6432625,315790200.0510877,-74344424.40903586,66153485.058599316,324423402.1907433,206800153.6432625,524976525.6682387,352066693.83408153,1,3,7,BR,HN,NL,18.849452365678616,-91.35722021393748,3.2501601490230283
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-521866678.14917135,57057188.33104289,38729301.93366603,524976525.6682387,532702175.56854624,74762552.84322576,-153024735.79623675,537922900.7609719,-10835822.420427823,-131819339.83986981,114295907.4364595,132263953.52984929,132263953.52984929,537922900.7609719,398387793.31968665,1,3,8,BR,HN,OV,11.27494377929561,-7.380760595087935,0.7548453224547513
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-521866678.14917135,57057188.33104289,38729301.93366603,524976525.6682387,405299755.6430991,114164751.16485116,-195830436.36553484,421071825.6222901,116566834.31057234,-171221538.15967458,157101664.20321274,207134357.3407206,207134357.3407206,524976525.6682387,384394236.2104165,1,3,9,BR,HN,PT,47.47161611638705,21.519344871210038,2.8053000656051426
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-68321836.19651403,203161757.96921545,-173050572.89299893,214342187.17369983,-73175812.05255078,-51610710.188096076,28256781.981347207,89545323.0251021,141497407.79306874,-151551031.72380853,144793844.75934806,207338447.05868906,89545323.0251021,214342187.17369983,170408652.41916367,1,4,5,BR,KP,LA,43.38458209240572,2.1961628719986797,2.872607451836475
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-68321836.19651403,203161757.96921545,-173050572.89299893,214342187.17369983,580053349.2956887,166364155.36167404,221804960.4941202,603439243.1872073,-511731384.67270446,-369526170.21274066,-48753728.26715547,631204087.8599716,214342187.17369983,631204087.8599716,482995172.74029297,1,4,6,BR,KP,MK,5.54251276069511,19.91707010069049,0.4549904091056827
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-68321836.19651403,203161757.96921545,-173050572.89299893,214342187.17369983,-247468363.75014463,-128817333.5410367,106896882.47233339,278988344.6988361,315790200.0510877,-74344424.40903586,66153485.058599316,324423402.1907433,214342187.17369983,324423402.1907433,272584644.68775976,1,4,7,BR,KP,NL,15.166969788505886,-57.81048660722857,2.612673218776095
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-68321836.19651403,203161757.96921545,-173050572.89299893,214342187.17369983,79157678.95500354,-71342121.14211251,58754846.0686296,106562828.35303907,-10835822.420427823,-131819339.83986981,114295907.4364595,132263953.52984929,106562828.35303907,214342187.17369983,151056323.01886272,1,4,8,BR,KP,OV,64.17757252253931,-22.135348324682003,4.32597764814767
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-68321836.19651403,203161757.96921545,-173050572.89299893,214342187.17369983,-48244993.74808182,-31939860.60790747,15948927.497559095,57859606.95861158,116566834.31057234,-171221538.15967458,157101664.20321274,207134357.3407206,57859606.95861158,214342187.17369983,159778717.15767732,1,4,9,BR,KP,PT,77.17864128761862,62.549041337159245,4.677323983472482
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-141497407.79306874,151551031.72380853,-144793844.75934806,207338447.05868906,653228599.8358423,217975058.23747793,193548664.6567956,688636863.4172344,-511731384.67270446,-369526170.21274066,-48753728.26715547,631204087.8599716,207338447.05868906,688636863.4172344,509059799.4452984,1,5,6,BR,LA,MK,17.240587149858893,3.7525736965486574,1.1629698362285257
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-141497407.79306874,151551031.72380853,-144793844.75934806,207338447.05868906,-174292824.39237058,-77206631.3948262,78639833.98931037,190627523.10725304,315790200.0510877,-74344424.40903586,66153485.058599316,324423402.1907433,190627523.10725304,324423402.1907433,240796457.45222846,1,5,7,BR,LA,NL,20.54402565150521,3.3063608054755425,4.150662811465095
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-141497407.79306874,151551031.72380853,-144793844.75934806,207338447.05868906,152333402.77245697,-19731342.71538388,30498095.849139832,153605961.75144875,-10835822.420427823,-131819339.83986981,114295907.4364595,132263953.52984929,132263953.52984929,207338447.05868906,164402787.44666237,1,5,8,BR,LA,OV,71.95425537853161,-8.370376222611974,3.2793817167179116
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-141497407.79306874,151551031.72380853,-144793844.75934806,207338447.05868906,24930788.17576154,19670897.742495343,-12307928.781657288,31756706.64694939,116566834.31057234,-171221538.15967458,157101664.20321274,207134357.3407206,31756706.64694939,207338447.05868906,148743170.34878635,1,5,9,BR,LA,PT,393.21367996119506,-0.6985768105024165,13.553223310663919
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,511731384.67270446,369526170.21274066,48753728.26715547,631204087.8599716,-827522323.3239675,-295181472.9084885,-114907771.32014886,878592793.9312509,315790200.0510877,-74344424.40903586,66153485.058599316,324423402.1907433,324423402.1907433,878592793.9312509,611406761.327322,1,6,7,BR,MK,NL,6.6865278051426,-47.5167312522831,1.1738319128448416
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,511731384.67270446,369526170.21274066,48753728.26715547,631204087.8599716,-500895309.5010109,-237706324.71053934,-163049900.58638293,554437018.864637,-10835822.420427823,-131819339.83986981,114295907.4364595,132263953.52984929,132263953.52984929,631204087.8599716,439301686.751486,1,6,8,BR,MK,OV,6.454011241525616,-52.05386388864037,0.43382569898884504
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,511731384.67270446,369526170.21274066,48753728.26715547,631204087.8599716,-628298435.7731764,-198304150.4640306,-205855842.06850478,658850104.7175155,116566834.31057234,-171221538.15967458,157101664.20321274,207134357.3407206,207134357.3407206,658850104.7175155,499062849.9727359,1,6,9,BR,MK,PT,20.126446394335037,32.49787108442515,1.2063591172246704
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-315790200.0510877,74344424.40903586,-66153485.058599316,324423402.1907433,326626179.0318419,57475332.825826205,-48142125.387315445,331644500.5007324,-10835822.420427823,-131819339.83986981,114295907.4364595,132263953.52984929,132263953.52984929,331644500.5007324,262777285.40710834,1,7,8,BR,NL,OV,15.645779989240447,37.632436576365976,2.5803223282809338
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,-315790200.0510877,74344424.40903586,-66153485.058599316,324423402.1907433,199223405.91046488,96877482.98087417,-90948038.63507402,221529258.04795045,116566834.31057234,-171221538.15967458,157101664.20321274,207134357.3407206,207134357.3407206,324423402.1907433,251029005.85980478,1,7,9,BR,NL,PT,34.143397131245095,106.15701691252255,5.584712820763247
2016-12-24 13:19:14.998856,19.553924173539073,43151500000.0,1,0,2,2,10835822.420427823,131819339.83986981,-114295907.4364595,132263953.52984929,-127402652.7200735,39402234.4382218,-42805873.15558162,133356559.63932276,116566834.31057234,-171221538.15967458,157101664.20321274,207134357.3407206,132263953.52984929,207134357.3407206,157584956.83663088,1,8,9,BR,OV,PT,81.83667919860063,70.94248940582389,3.1428403603468102
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-173149889.80327174,222045747.04191613,-187188058.17403424,281576274.06848,-349490600.3443454,-164903685.36568618,225974127.28389016,386441334.71490365,522640682.9323549,-57141812.50524742,-38786743.165691674,525755142.81115997,281576274.06848,525755142.81115997,397924250.53151447,1,2,3,BR,FD,HN,40.73320463206865,-12.754143473667085,2.615918298153926
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-173149889.80327174,222045747.04191613,-187188058.17403424,281576274.06848,104726681.25068009,-18582389.057581794,13880766.185364703,106362507.25170445,68423167.49476731,-203463076.63739684,173307232.25976837,214660088.05731028,106362507.25170445,281576274.06848,200866289.79249826,1,2,4,BR,FD,KP,64.5268903833542,-50.9644489753312,3.6662058181573336
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-173149889.80327174,222045747.04191613,-187188058.17403424,281576274.06848,31442342.933866497,-70269669.61727436,42179579.783675656,76983422.87331577,141707269.19067383,-151775804.11944538,145008595.25619286,207645960.3690434,76983422.87331577,281576274.06848,188735219.10361305,1,2,5,BR,FD,LA,372.4571918097362,1.8349094453576928,12.431476490401053
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-173149889.80327174,222045747.04191613,-187188058.17403424,281576274.06848,685640118.647828,148028597.24972466,236014480.17577168,701437693.5288899,-512490357.32994825,-370074231.69133615,-48826037.19289613,632140256.0493287,281576274.06848,701437693.5288899,538384741.2155662,1,2,6,BR,FD,MK,14.004293027286526,-28.378242821144518,0.9223780598871205
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-173149889.80327174,222045747.04191613,-187188058.17403424,281576274.06848,-143108705.81686735,-147590785.6572554,120936165.1081831,205580012.86969653,316258563.20887524,-74454688.08844858,66251600.374260426,324904569.6528294,205580012.86969653,324904569.6528294,270686952.197002,1,2,7,BR,FD,NL,23.343111623526845,-107.09814073413477,4.098739030096484
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-173149889.80327174,222045747.04191613,-187188058.17403424,281576274.06848,184001730.787723,-90030401.39444679,72722705.49305561,204846552.59028134,-10851893.533480844,-132014847.24400991,114465425.0216172,132460120.36126676,132460120.36126676,281576274.06848,206294315.6733427,1,2,8,BR,FD,OV,68.91258604248361,-42.8673961800214,2.987365868339108
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-173149889.80327174,222045747.04191613,-187188058.17403424,281576274.06848,56410117.141937725,-50569643.265842535,29853333.184761204,75758762.76709983,116739720.01317541,-171475484.79981965,157334669.00047368,207441567.95610607,75758762.76709983,281576274.06848,188258868.2638953,1,2,9,BR,FD,PT,450.8985195308191,1.4473982523105846,10.711168125083773
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-522640682.9323549,57141812.50524742,38786743.165691674,525755142.81115997,454217579.9164324,146321320.37787992,-212093347.400831,477203875.4057503,68423167.49476731,-203463076.63739684,173307232.25976837,214660088.05731028,214660088.05731028,525755142.81115997,405873035.42474014,1,3,4,BR,HN,KP,7.094075133972448,-0.3484219575871173,0.5898302274138826
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-522640682.9323549,57141812.50524742,38786743.165691674,525755142.81115997,380933317.3944211,94634055.9253646,-183794148.79871324,392512161.3937634,141707269.19067383,-151775804.11944538,145008595.25619286,207645960.3690434,207645960.3690434,525755142.81115997,375304421.5246556,1,3,5,BR,HN,LA,42.171260706794925,5.007896311074073,2.886484964701249
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-522640682.9323549,57141812.50524742,38786743.165691674,525755142.81115997,1035131105.1853058,312932234.2805581,10039441.035907365,1081398625.9349394,-512490357.32994825,-370074231.69133615,-48826037.19289613,632140256.0493287,525755142.81115997,1081398625.9349394,746431341.598476,1,3,6,BR,HN,MK,3.7490370450384995,23.730132115246178,0.33315292248118056
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-522640682.9323549,57141812.50524742,38786743.165691674,525755142.81115997,206381975.06730154,17312867.54532833,-105037768.821332,207106868.58557433,316258563.20887524,-74454688.08844858,66251600.374260426,324904569.6528294,207106868.58557433,525755142.81115997,352588860.3498545,1,3,7,BR,HN,NL,12.323163196679516,-95.6660247710374,2.2749284672988277
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-522640682.9323549,57141812.50524742,38786743.165691674,525755142.81115997,533492250.98275864,74873436.66839908,-153251693.91104063,538720719.2759413,-10851893.533480844,-132014847.24400991,114465425.0216172,132460120.36126676,132460120.36126676,538720719.2759413,398978660.8161227,1,3,8,BR,HN,OV,9.026235395128346,-5.762572200818585,0.664429770361391
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-522640682.9323549,57141812.50524742,38786743.165691674,525755142.81115997,405900874.5928728,114334074.22603212,-196120881.60909286,421696336.86384195,116739720.01317541,-171475484.79981965,157334669.00047368,207441567.95610607,207441567.95610607,525755142.81115997,384964349.2103693,1,3,9,BR,HN,PT,41.15164369522038,18.817596470533807,2.5810271350981577
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-68423167.49476731,203463076.63739684,-173307232.25976837,214660088.05731028,-73284342.50853407,-51687256.436825275,28298690.93113589,89678131.86543456,141707269.19067383,-151775804.11944538,145008595.25619286,207645960.3690434,89678131.86543456,214660088.05731028,170661393.43059608,1,4,5,BR,KP,LA,44.32065094191114,-0.9593828497678728,2.716314794808319
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-68423167.49476731,203463076.63739684,-173307232.25976837,214660088.05731028,580913653.441661,166610897.79109472,222133929.76451924,604334232.0419164,-512490357.32994825,-370074231.69133615,-48826037.19289613,632140256.0493287,214660088.05731028,632140256.0493287,483711525.3828518,1,4,6,BR,KP,MK,5.074308015210789,19.365163897560336,0.4216475955374806
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-68423167.49476731,203463076.63739684,-173307232.25976837,214660088.05731028,-247835395.609524,-129008388.52977698,107055426.21885969,279402125.31041914,316258563.20887524,-74454688.08844858,66251600.374260426,324904569.6528294,214660088.05731028,324904569.6528294,272988927.6735196,1,4,7,BR,KP,NL,12.423610183601614,-59.1521010030018,2.258355672777747
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-68423167.49476731,203463076.63739684,-173307232.25976837,214660088.05731028,79275081.39647418,-71447931.9656782,58841988.11811553,106720876.64833806,-10851893.533480844,-132014847.24400991,114465425.0216172,132460120.36126676,106720876.64833806,214660088.05731028,151280361.68897173,1,4,8,BR,KP,OV,63.202305280602786,-13.068030162833924,4.2143924979179435
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-68423167.49476731,203463076.63739684,-173307232.25976837,214660088.05731028,-48316548.14595622,-31987232.103195146,15972582.094962286,57945421.23726588,116739720.01317541,-171475484.79981965,157334669.00047368,207441567.95610607,57945421.23726588,214660088.05731028,160015692.41689408,1,4,9,BR,KP,PT,81.10592954071048,63.18279262053333,4.5237750378376695
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-141707269.19067383,151775804.11944538,-145008595.25619286,207645960.3690434,654197433.6049927,218298347.20141193,193835725.69842878,689658212.8317091,-512490357.32994825,-370074231.69133615,-48826037.19289613,632140256.0493287,207645960.3690434,689658212.8317091,509814809.750027,1,5,6,BR,LA,MK,14.669416822020807,5.201333488849967,1.0505952380462396
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-141707269.19067383,151775804.11944538,-145008595.25619286,207645960.3690434,-174551326.200213,-77321140.14676458,78756468.39078693,190910251.6677634,316258563.20887524,-74454688.08844858,66251600.374260426,324904569.6528294,190910251.6677634,324904569.6528294,241153593.8965454,1,5,7,BR,LA,NL,15.975935823312524,-1.235721572257198,3.1998549922126447
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-141707269.19067383,151775804.11944538,-145008595.25619286,207645960.3690434,152559335.5390453,-19760607.18901248,30543328.995944574,153833781.90954503,-10851893.533480844,-132014847.24400991,114465425.0216172,132460120.36126676,132460120.36126676,207645960.3690434,164646620.87995172,1,5,8,BR,LA,OV,67.29551362999437,1.842408937147962,3.27716108065863
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-141707269.19067383,151775804.11944538,-145008595.25619286,207645960.3690434,24967764.189185146,19700072.56736863,-12326183.244237408,31803806.49806476,116739720.01317541,-171475484.79981965,157334669.00047368,207441567.95610607,31803806.49806476,207645960.3690434,148963778.27440473,1,5,9,BR,LA,PT,391.1252864420341,2.338276251267935,12.58304770018473
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,512490357.32994825,370074231.69133615,48826037.19289613,632140256.0493287,-828749660.2344512,-295619270.30292773,-115078196.3891381,879895875.8359728,316258563.20887524,-74454688.08844858,66251600.374260426,324904569.6528294,324904569.6528294,879895875.8359728,612313567.179377,1,6,7,BR,MK,NL,4.130906442953621,-49.20864847403679,0.770826131203994
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,512490357.32994825,370074231.69133615,48826037.19289613,632140256.0493287,-501638210.67033446,-238058878.0350234,-163291727.49014127,555259330.2375287,-10851893.533480844,-132014847.24400991,114465425.0216172,132460120.36126676,132460120.36126676,632140256.0493287,439953235.54937476,1,6,8,BR,MK,OV,5.279168873269395,-42.948739670454984,0.3924742269437791
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,512490357.32994825,370074231.69133615,48826037.19289613,632140256.0493287,-629230294.4545544,-198598264.58821395,-206161156.45832634,659827276.0024517,116739720.01317541,-171475484.79981965,157334669.00047368,207441567.95610607,207441567.95610607,659827276.0024517,499803033.3359621,1,6,9,BR,MK,PT,16.99556294400022,32.89011080630468,1.0999340150185304
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-316258563.20887524,74454688.08844858,-66251600.374260426,324904569.6528294,327110613.53488433,57560577.169611536,-48213527.21633155,332136377.91013986,-10851893.533480844,-132014847.24400991,114465425.0216172,132460120.36126676,132460120.36126676,332136377.91013986,263167022.641412,1,7,8,BR,NL,OV,11.056844082908588,53.82995612832469,1.9666156737594402
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,-316258563.20887524,74454688.08844858,-66251600.374260426,324904569.6528294,199518883.42522728,97021166.48922905,-91082927.9082776,221857818.41120708,116739720.01317541,-171475484.79981965,157334669.00047368,207441567.95610607,207441567.95610607,324904569.6528294,251401318.67338085,1,7,9,BR,NL,PT,25.100702483844977,109.77846316492514,4.392281151141797
2016-12-24 13:19:14.998856,19.553924173539073,43215500000.0,1,0,3,3,10851893.533480844,132014847.24400991,-114465425.0216172,132460120.36126676,-127591609.5297808,39460673.72779565,-42869360.54030654,133554346.96576369,116739720.01317541,-171475484.79981965,157334669.00047368,207441567.95610607,132460120.36126676,207441567.95610607,157818678.42771217,1,8,9,BR,OV,PT,76.95996493773004,62.861517569395595,3.2527479229911234
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-173145427.05773118,220951791.90550482,-185546461.25430405,280711655.0078703,-346816476.30808514,-164161312.18973577,226376645.52016118,383706404.24498063,519962975.3783539,-56790375.71603625,-40828992.28180249,523055104.68618816,280711655.0078703,523055104.68618816,395824387.97967976,1,2,3,BR,FD,HN,46.488786287060265,-8.390101021768238,3.518057590071785
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-173145427.05773118,220951791.90550482,-185546461.25430405,280711655.0078703,31481156.701833144,-69926895.98284681,41841743.49983061,76686596.01965165,141664866.36199093,-151024687.92304075,143704349.74976745,207068565.27153656,76686596.01965165,280711655.0078703,188155605.43301952,1,2,5,BR,FD,LA,391.4505040632181,4.21771401828788,13.435151357445672
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-173145427.05773118,220951791.90550482,-185546461.25430405,280711655.0078703,683319043.5916297,147416128.3700032,231950949.1752135,699039648.5454748,-510172768.53286284,-368367936.2777478,-46406679.91417913,629262417.6208309,280711655.0078703,699039648.5454748,536337907.0580587,1,2,6,BR,FD,MK,14.685628371389654,-34.51061759750967,1.0481365674978356
