utc,gsthour,freq,stokesid,ifid,chid,ch,u,v,w,uvdist,subarray,st1,st2,st1name,st2name,amp,phase,weight,sigma
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,-174412847.0576689,-76896678.86281376,76855494.91912903,190612015.46306705,1,5,7,LA,NL,1.1872544012556823,44.295503462408035,78.13230895996094,0.11313179310883947
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,151547593.8523296,-19710876.983248677,31722940.746939365,152824055.28541446,1,5,8,LA,OV,3.837795560758955,-18.756586096436827,628.1664428710938,0.039899057222047285
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,24959754.412376393,19597771.837224584,-12049112.263215354,31734240.20376186,1,5,9,LA,PT,8.945583007443561,-36.31705621973982,202.85226440429688,0.07021179400659569
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,-823814890.8826346,-293949690.6768994,-121733747.5518736,874687026.9353559,1,6,7,MK,NL,1.573925929363892,-18.618867952391774,336.5513000488281,0.05450977178054019
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,-497854657.87413454,-236764012.77350676,-166866702.3607301,551286185.3081255,1,6,8,MK,OV,1.2973084142212084,-78.2006246376283,3344.51318359375,0.01729153483355918
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,-624442649.3523304,-197455371.95486408,-210638438.41351423,654917740.0590024,1,6,9,MK,PT,1.9000279107687368,-13.769562255188225,2137.82373046875,0.02162788507701609
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,325960552.91492045,57185813.88135921,-45132446.195959605,330938815.13940626,1,7,8,NL,OV,2.1241209867369144,-9.09113633912638,437.452392578125,0.04781174580866579
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,199372593.4893186,96494382.69951567,-88904570.17976274,221496268.4272981,1,7,9,NL,PT,1.9217472001089058,31.03880770659152,327.00927734375,0.05529934191542035
2016-12-24 13:17:14.998856,19.52049957682202,43007500000.0,1,0,0,0,-126587927.43540664,39308636.820809454,-43772056.016260356,132550640.51562358,1,8,9,OV,PT,4.659628327014392,45.33421912795858,1003.3450927734375,0.03157001836500279
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-172316504.16434404,220977021.34431413,-186287105.5968293,280221022.7117621,1,1,2,BR,FD,6.157736888473689,-30.934761751937305,58.64152526855469,0.13058622610412812
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-520125167.38700825,56866783.939082704,38600059.16160833,523224637.0966659,1,1,3,BR,HN,2.300110910814549,-3.2438400150311004,59.10626983642578,0.13007182206096926
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-68093840.77544412,202483790.9658073,-172473089.31776768,213626910.1855763,1,1,4,BR,KP,2.155224132821953,-37.079176161319644,72.44257354736328,0.11749058462081574
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-141025219.64845726,151045293.83362558,-144310656.14144725,206646542.11039174,1,1,5,BR,LA,7.069796684429649,-0.22591856276073732,22.622129440307617,0.21024867062373598
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,510023696.19390607,368293031.8859007,48591033.18423899,629097709.4339185,1,1,6,BR,MK,1.6150348392508045,8.71108073975003,106.90533447265625,0.0967164420772738
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-314736382.9460657,74096331.13035722,-65932725.59836182,323340775.4010497,1,1,7,BR,NL,1.7240524686326464,55.183672413778346,9.427047729492188,0.32569579164706425
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,10799662.41605853,131379448.18055458,-113914492.86985461,131822578.15916002,1,1,8,BR,OV,2.3864638150842734,-18.044278905760244,95.601318359375,0.10227466351585715
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-116177841.47971542,170650158.21934822,-156577403.4093756,206443133.4561033,1,1,9,BR,PT,6.40132348244509,-37.418086938238915,112.47306823730469,0.09429219130007534
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-347808471.3658163,-164109989.43353075,224886493.94689187,384581358.6040012,1,2,3,FD,HN,3.305852647306274,19.322528585521823,1281.450927734375,0.027935021508620463
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,104222622.52869049,-18492950.385716908,13813956.83764095,105850575.15538822,1,2,4,FD,KP,4.804769240547943,-50.68236324341094,290.2469482421875,0.05869703566651104
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,31291008.173647497,-69931455.52093409,41976565.75873079,76612894.89243738,1,2,5,FD,LA,9.005759928181996,34.93835605202433,422.9158630371094,0.0486265001086363
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,682340072.4912696,147316122.59993598,234878521.73779085,698061612.2558742,1,2,6,FD,MK,1.6187502490328527,13.7468841374916,2030.0584716796875,0.022194518440177915
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-142419911.03698725,-146880418.23314348,120354088.71562715,204590538.1979492,1,2,7,FD,NL,1.9191784536690044,-38.88743313499731,192.95364379882812,0.07199022117224567
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,183116114.28429607,-89597077.1591598,72372684.71943143,203860608.12732756,1,2,8,FD,OV,4.368405063963938,-30.99493165558831,1518.028564453125,0.025666108636430977
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,56138610.289870225,-50326247.12789909,29709646.468133368,75394129.18295625,1,2,9,FD,PT,11.340130016196884,-3.978898856890462,202.90579223632812,0.07020253223793861
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,452031390.78006655,145617063.00173944,-211072523.4774847,474907051.2087747,1,3,4,HN,KP,1.558909773009324,-32.35438821714235,1013.8126220703125,0.03140661661294695
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,379099851.8550188,94178573.89617425,-182909531.4056452,390622965.8604501,1,3,5,HN,LA,2.9314802423197794,6.120155802992663,362.0660400390625,0.05255403959713826
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,1030148928.1914369,311426063.9312539,9991120.323767768,1076193759.2969398,1,3,6,HN,MK,1.2700735980056879,32.10642195676754,1958.480712890625,0.022596457052552178
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,205388640.4810073,17229539.19208868,-104532212.80752128,206110045.0230609,1,3,7,HN,NL,2.7421292260447143,-55.26426329632716,142.5536651611328,0.08375501217368
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,530924505.8865683,74513064.2365858,-152514080.03792804,536127809.1022907,1,3,8,HN,OV,1.6861921146900731,-24.65857267772655,1375.668212890625,0.026961444027198782
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,403947238.00610834,113783774.27719398,-195176934.5675293,419666675.3287983,1,3,9,HN,PT,3.077861334125836,-18.355229765728332,1287.8184814453125,0.027865874274516384
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-72931618.52658835,-51438481.12845537,28162486.844322678,89246503.13435404,1,4,5,KP,LA,2.924894737259211,31.605417846358783,440.4937438964844,0.04764640386552078
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,578117664.967251,165808984.89547747,221064779.6357224,601425518.2641116,1,4,6,KP,MK,1.5185453401175955,62.25097832715978,1651.051025390625,0.024610461195319993
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-246642542.06654102,-128387459.81637105,106540159.04264922,278057338.3227743,1,4,7,KP,NL,2.8867510456054064,14.942746231473642,172.65097045898438,0.07610540266194336
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,78893523.4616946,-71104046.7890897,58558776.457286246,106207219.68861634,1,4,8,KP,OV,11.210069058834181,-1.841601659097577,49.46980667114258,0.14217717915770164
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-48083996.352864414,-31833274.743510205,15895704.653401917,57666524.831639394,1,4,9,KP,PT,5.730677604246335,56.863578987537004,209.1727294921875,0.06914288048216606
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,651048723.8552538,217247658.06862637,192902777.3131209,686338827.2346665,1,5,6,LA,MK,1.4869442614752018,13.029214613403655,847.3372802734375,0.03435356742388299
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-173711195.32472515,-76948986.70296486,78377406.5859881,189991383.84610468,1,5,7,LA,NL,1.3296588396382747,43.55448311270164,76.05613708496094,0.11466552614476522
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,151825054.04763317,-19665497.64971953,30396321.268829156,153093366.39573205,1,5,8,LA,OV,3.8657991407041044,-18.683906974412213,697.977783203125,0.03785116059651127
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,24847592.145558424,19605254.386530444,-12266856.240852017,31650731.98193982,1,5,9,LA,PT,8.94979640484817,-36.37603579320426,186.3095703125,0.0732626153018435
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-824760815.2753794,-294196428.7710003,-114524314.91492304,875660859.6456271,1,6,7,MK,NL,1.470788782138233,-15.378218176845566,229.32077026367188,0.06603562674231618
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-499223781.87003297,-236913079.73045015,-162505790.05292663,552586818.2756306,1,6,8,MK,OV,1.338590988160646,-75.40686197824466,2935.18310546875,0.018457904748562595
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-626201753.740076,-197642393.68461806,-205168884.6914063,656651469.3264093,1,6,9,MK,PT,1.8748889426762314,-13.792006523961142,2628.927001953125,0.019503418346839836
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,325536201.3999963,57283533.0523092,-47981471.27202923,330537776.3295656,1,7,8,NL,OV,2.118229239160456,-5.508263597983868,344.427734375,0.05388289763721572
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,198558581.50224948,96554195.08707568,-90644537.77036594,220789997.23062304,1,7,9,NL,PT,1.8912111863840406,32.36672584041541,332.30731201171875,0.0548567471063234
2016-12-24 13:19:14.998856,19.553924173539073,43007500000.0,1,0,0,0,-126977499.89823207,39270746.036680624,-42663026.539950565,132911538.15483062,1,8,9,OV,PT,4.656845164895017,45.344570313126816,608.4788818359375,0.040539393310733814
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-173145427.05773118,220951791.90550482,-185546461.25430405,280711655.0078703,1,1,2,BR,FD,6.337001829870193,-32.0216226168318,58.92442321777344,0.1302723747254515
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-519962975.3783539,56790375.71603625,40828992.28180249,523055104.6861881,1,1,3,BR,HN,2.227987532748904,-5.501864576698046,38.85382080078125,0.16042909499686817
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-141664866.36199093,151024687.92304075,-143704349.74976745,207068565.27153656,1,1,5,BR,LA,6.875066090218239,-1.5011976953191357,29.338687896728516,0.18462038675668835
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,510172768.53286284,368367936.2777478,46406679.91417913,629262417.6208309,1,1,6,BR,MK,1.4674372147482175,15.18897461625102,103.20259857177734,0.09843616456827302
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-315027009.0656283,74050159.82854208,-64582470.99259041,323613106.3654068,1,1,7,BR,NL,1.722024903746467,50.27005468914405,6.470346450805664,0.39313004160698256
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,10292322.121716948,131381176.00638133,-113959560.16207297,131783706.51744826,1,1,8,BR,OV,2.4497216587750708,-15.581975399301458,97.47042083740234,0.1012893022468676
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-116873530.57537559,170633231.9364794,-156077230.1382349,206821473.7164437,1,1,9,BR,PT,6.58701277464484,-37.97077613481451,73.48861694335938,0.11665140204363549
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-346816476.30808514,-164161312.18973577,226376645.52016118,383706404.24498063,1,2,3,FD,HN,3.2926958711267353,18.129657018365513,773.4301147460938,0.03595749767053028
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,31481156.701833144,-69926895.98284681,41841743.49983061,76686596.01965164,1,2,5,FD,LA,8.984959972540494,34.73813893980054,361.78857421875,0.052574188319335906
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,683319043.5916297,147416128.3700032,231950949.1752135,699039648.5454748,1,2,6,FD,MK,1.5792437712388172,12.69997963557314,2337.610107421875,0.020683020470978794
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-141880557.99811515,-146901456.07742274,120964178.25294493,204230581.78324682,1,2,7,FD,NL,1.7547159054979873,-36.67577639313014,176.93496704101562,0.07517841501481967
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,183438033.1844983,-89570175.89963998,71586445.08824942,204138013.1903158,1,2,8,FD,OV,4.366478574421214,-31.184014464078277,875.12646484375,0.03380372742991118
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,56273088.49574372,-50318015.96940071,29468147.10448801,75488828.44465576,1,2,9,FD,PT,11.422813274909396,-4.652857290978958,139.10726928710938,0.0847861836174311
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,378297021.00425893,94234456.20708777,-184535590.0329891,389857369.86408544,1,3,5,HN,LA,2.9795405863476234,6.1911645626813625,345.2843017578125,0.05381602087452359
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,1030139263.9161545,311577376.56132424,5574142.102620407,1076228305.0759044,1,3,6,HN,MK,1.2831787250045013,32.796255626321305,1641.0096435546875,0.024685642396442314
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,204935470.3077522,17259832.112490423,-105412971.27122521,205661004.55558154,1,3,7,HN,NL,2.8970983371236,-55.03398750973851,129.6829376220703,0.08781295262558604
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,530254493.4880581,74591192.29039952,-154790152.45528352,535475185.07544345,1,3,8,HN,OV,1.7162640010398378,-23.897185270677312,928.749755859375,0.03281335550027282
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,403088508.79055864,113843368.22091971,-196910214.4437729,418856369.66253746,1,3,9,HN,PT,3.0709837334987555,-18.438724264232796,1161.94140625,0.02933647209630764
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,651838466.8999907,217343216.35437095,190107861.65257934,687118229.0012347,1,5,6,LA,MK,1.5664080543475094,15.052659891923811,795.4715576171875,0.03545583127719808
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-173361678.69994232,-76974600.09449163,79122802.75920337,189682262.4848432,1,5,7,LA,NL,1.196580749292519,51.23308173848165,82.69538879394531,0.10996623431110969
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,151956944.48251632,-19643193.917240992,29744325.584422812,153221304.14447227,1,5,8,LA,OV,3.8393842775133162,-19.147147143704,500.5574035644531,0.044696452527736345
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,24791767.79214356,19608924.013573986,-12373527.395115463,31609202.002418306,1,5,9,LA,PT,8.996861394295165,-36.09654727613459,155.04025268554688,0.0803115053292345
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-825200257.59022,-294317632.4489577,-110985474.88860863,876115479.7726867,1,6,7,MK,NL,1.4102066888849143,-18.93499724010552,396.9986267089844,0.050188648128490825
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-499880898.41055846,-236986224.270148,-160364728.06650117,553211879.0206587,1,6,8,MK,OV,1.3698285916270743,-75.51703562156591,4095.978759765625,0.015625040512689557
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-627047107.1130496,-197734176.3398192,-202479142.0200717,657485269.0605555,1,6,9,MK,PT,1.850731428202228,-12.188098947329886,2427.42724609375,0.02029676805949023
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,325318751.1804815,57331400.1770273,-49378033.17622932,330331922.94400865,1,7,8,NL,OV,2.0566976541120194,-7.925950607517527,258.5036926269531,0.06219659712498318
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,198153054.4874131,96583504.10869372,-91496915.16305469,220438214.1748698,1,7,9,NL,PT,1.751744174895114,29.836429386939187,262.4404602050781,0.06172834093948424
2016-12-24 13:20:14.998856,19.57063647189813,43007500000.0,1,0,0,0,-127165272.69184928,39252091.93060429,-42117277.97318356,133085436.09171142,1,8,9,OV,PT,4.634488604742411,45.417097965266564,479.8620300292969,0.04565010770530834
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-212869437.4682685,219421539.25399017,-140582111.6367238,305710989.8198745,1,1,2,BR,FD,6.702684801514907,0.5838658241370515,91.80967712402344,0.10436521448091551
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-497095654.5772055,52726819.65575074,159273969.01541635,499884193.89949757,1,1,3,BR,HN,2.252020006873357,-0.7858854984878547,16.823665618896484,0.24380335969819467
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-172069757.61968106,149780610.627987,-107161325.23655643,228127667.7814167,1,1,5,BR,LA,6.595870899454803,26.617272289183827,20.832599639892578,0.2190928809642658
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,504270149.9231405,372416024.2510732,-71710981.5648854,626882827.3469313,1,1,6,BR,MK,1.6549249432974544,10.557270604471247,160.8812713623047,0.07884011610821418
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-322004291.1753177,71510308.94938327,9606449.482849373,329849189.51144177,1,1,7,BR,NL,1.435529208436281,55.95620069867791,8.000574111938477,0.35354070507464047
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-17197033.222511742,131361136.25149748,-113149055.72126026,132482021.68196504,1,1,8,BR,OV,2.441391723008663,-47.00599897572317,142.16702270507812,0.08386882638753179
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-150939093.33363748,169573714.31246457,-124881323.78744909,227019502.4267868,1,1,9,BR,PT,7.648337955571025,-8.157534292344238,102.06201171875,0.098984669607313
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-715362864.2188857,397004938.85647357,122641987.86663957,818142376.9612966,1,1,10,BR,SC,2.1073826918801712,39.43951458090705,35.124080657958984,0.1687320244069528
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-284227014.0971172,-166694507.69358346,299855811.2621518,329502738.13394785,1,2,3,FD,HN,2.5270720948584118,-8.037582311962806,428.5330810546875,0.048306750386883694
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,40799396.143740766,-69640776.61697388,33420922.085659035,80712009.59900047,1,2,5,FD,LA,9.489782805047309,28.7275967544458,385.2439270019531,0.050948581784085775
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,717139748.1332705,152994469.2074607,68871859.23789343,733278068.6483971,1,2,6,FD,MK,1.392150888692048,16.905317678529887,3208.47314453125,0.017654311928753257
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-109135140.47019525,-147911150.32455468,150188239.87523228,183815633.92644888,1,2,7,FD,NL,0.6547494045449083,21.10963773537409,149.20506286621094,0.0818668763332376
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,195672370.3329814,-88060651.00118381,27433289.805602487,214574823.23534536,1,2,8,FD,OV,3.966402740306283,-24.022211231459455,1842.2762451171875,0.023298213669657692
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,61930312.28385492,-49847796.93926022,15700670.466094695,79499474.45910263,1,2,9,FD,PT,10.899830293404985,-9.075531438877887,146.0005645751953,0.08276042884503094
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-502494353.53350097,177583239.63636595,263223266.03776002,532950637.8012865,1,2,10,FD,SC,1.7455337605992578,43.52856651197039,603.502197265625,0.04070620094772024
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,325026327.3313174,97053731.0442615,-266434640.18513498,339207223.0482372,1,3,5,HN,LA,2.212922879563812,16.606159645560187,104.340087890625,0.09789813105539907
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,1001365802.2019033,319689008.9158949,-230984056.5334789,1051158661.7828388,1,3,6,HN,MK,1.1230257782139434,30.47036454493789,744.6511840820312,0.03664574521588422
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,175091538.20159137,18783483.341493055,-149667730.88247743,176096183.93434727,1,3,7,HN,NL,3.5008913619905626,-35.56605605549402,34.35654830932617,0.1706063679715
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,479899099.25982755,78633880.60115866,-272422472.9718466,486298707.2250872,1,3,8,HN,OV,1.9437259789752173,-21.828034559209282,420.5423583984375,0.04876352891301732
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,346157055.5650965,116846666.7108248,-284155238.7364531,365346206.54788226,1,3,9,HN,PT,2.9903958652862723,10.203448563629443,507.2743225097656,0.04439954915987958
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-218267450.62705106,344276643.2786985,-36632840.425495535,407635973.7688523,1,3,10,HN,SC,2.330518992082274,-14.967973285098543,138.15631103515625,0.08507748356183067
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,676340659.8054813,222635205.74671692,35451199.640829094,712041517.7108684,1,5,6,LA,MK,1.5799596653417012,8.757944276386969,1004.1378784179688,0.03155755334405502
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-149934564.8791424,-78270221.71247818,116767357.64062773,169134861.43435434,1,5,7,LA,NL,2.3192948819633012,37.274294564472946,44.982093811035156,0.14910086621031293
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,154873010.4137744,-18419798.378183782,-5987556.56801362,155964541.88987324,1,5,8,LA,OV,4.055420931438765,-22.245363979037855,742.8095703125,0.036691144153851385
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,21130866.149732903,19793013.67821177,-17720192.63872996,28953011.841668665,1,5,9,LA,PT,9.096768307302277,-33.184434541729274,145.86187744140625,0.08279976427611796
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-543293665.7409823,247224184.24232113,229802160.05957586,596898487.607864,1,5,10,LA,SC,2.101811241738637,43.433057738036126,169.92169189453125,0.0767141695707381
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-826274856.3683778,-300905427.5005517,81317075.52911468,879360116.5426329,1,6,7,MK,NL,1.2817849653756537,-15.421322605974208,372.1713562011719,0.05183564745562411
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-521467185.12779653,-241055063.9934587,-41438617.932823524,574487222.6969005,1,6,8,MK,OV,1.8611394666177528,-50.1554667513404,3649.0693359375,0.016554228375831738
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-655209131.528374,-202842214.04930276,-53170562.50574094,685889181.8935397,1,6,9,MK,PT,1.6348420977943026,-10.152973797957703,2966.03955078125,0.018361642653174276
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-1219633365.5531015,24588824.478709266,194352581.18634605,1219881205.962134,1,6,10,MK,SC,1.4674001767841205,-15.11866256191104,706.9989013671875,0.037608899943154805
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,304807351.944607,59850419.30378885,-122755095.34403223,310627742.62825084,1,7,8,NL,OV,2.348126828686188,-5.4190443747458765,253.49819946289062,0.06280765235481447
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,171065165.06883442,98063277.38636874,-134487700.22798002,197179352.5493566,1,7,9,NL,PT,0.743608096150926,17.702442979223562,298.4806823730469,0.05788178097669203
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-393358989.00143063,325494309.95719093,113035314.26445916,510566195.55424494,1,7,10,NL,SC,3.835388986463081,19.826688235148797,50.62554931640625,0.1405449112823857
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-133742050.16211331,38212806.05534444,-11732454.993303154,139094049.21918336,1,8,9,OV,PT,4.227285768887103,41.76970109512469,858.8782958984375,0.03412197700271785
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-698166308.0959935,265643914.56507814,235790315.7584723,746995905.6821184,1,8,10,OV,SC,2.034498918355132,20.793200418943922,469.6164245605469,0.04614539428733554
2016-12-24 14:13:14.998856,20.456388285270936,43007500000.0,1,0,0,0,-564424169.8696328,227431048.5696902,247523046.7519498,608522411.5729288,1,9,10,PT,SC,1.674359709515517,42.59994226938762,411.52850341796875,0.0492946786241841
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,-214166315.5249537,219357294.61903504,-138699079.63089845,306569459.3532046,1,1,2,BR,FD,6.519072388560754,1.0532063531290103,64.0286865234375,0.1249719952309727
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,-495687650.13716364,52576496.860816054,163652011.46664572,498468188.0728784,1,1,3,BR,HN,1.7841142476639553,-15.852958187004413,12.352235794067383,0.284529442747814
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,-109556901.63407534,201744255.30660313,-150593467.37412676,229572339.89501944,1,1,4,BR,KP,3.9149800067518323,-55.23068447248269,42.823760986328125,0.15281204819922423
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,-173052980.85809562,149728734.88735417,-105639391.38965479,228836247.6419328,1,1,5,BR,LA,6.14834150514617,28.196159415660063,15.247110366821289,0.256098024272586
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,503505871.2580719,372568387.25028056,-76152382.74857129,626358815.3523705,1,1,6,BR,MK,1.5163897044233587,8.64663793768819,123.41968536376953,0.09001352773428813
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,-321928318.09173846,71413029.92358848,12445372.5914206,329753942.86079866,1,1,7,BR,NL,1.3815291311728901,73.09950075404755,4.148788928985596,0.4909523348215968
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,-18233570.11853672,131356047.88375263,-112992516.56038967,132615513.40211411,1,1,8,BR,OV,2.6668455034205203,-50.56944594901432,91.15965270996094,0.10473664761779894
2016-12-24 14:15:14.998856,20.489812882015467,43007500000.0,1,0,0,0,-152085176.32941028,169528271.02142072,-123545107.37259477,227749282.18253535,1,1,9,BR,PT,7.766191507268584,-6.058937627077083,72.47328186035156,0.11746569048174757
